"subject","md5.hash","item.number","element.number","Parte","Condition","Predicate","Valence","Exemplars","Left","Right","sentence","answer","rt","pilot","img_answer","Both","C","D","APBLUR","Foil"
"1491158209","8eb379477648fef0cf8459983cd911b3",40,0,"OVERT","Both-Foil","loud/quiet","pos","birds","Both","Foil","The birds are loud.","Left",2907,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",73,0,"OVERT","D-Both","heavy/light","neg","books","Both","D","The books are light.","Right",3515,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",71,0,"OVERT","Both-Foil","heavy/light","neg","books","Foil","Both","The books are light.","Right",1891,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",55,0,"OVERT","C-Both","heavy/light","pos","books","Both","C","The books are heavy.","Left",2038,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",47,0,"OVERT","Both-Foil","expensive/cheap","pos","watches","Foil","Both","The watches are expensive.","Right",2487,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",68,0,"OVERT","D-Foil","expensive/cheap","neg","cars","D","Foil","The cars are cheap.","Left",3428,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",65,0,"OVERT","Both-Foil","expensive/cheap","neg","watches","Foil","Both","The watches are cheap.","Right",2303,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",48,0,"OVERT","C-Both","expensive/cheap","pos","cars","C","Both","The cars are expensive.","Right",3363,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",74,0,"OVERT","D-Foil","heavy/light","neg","bags","D","Foil","The bags are light.","Left",21286,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",63,0,"OVERT","D-Foil","loud/quiet","neg","instruments","Foil","D","The instruments are quiet.","Right",3391,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",51,0,"OVERT","C-Foil","expensive/cheap","pos","watches","Foil","C","The watches are expensive.","Right",3519,"OVERT-BLUR","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",41,0,"OVERT","Both-Foil","loud/quiet","pos","instruments","Foil","Both","The instruments are loud.","Right",3099,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",72,0,"OVERT","D-Both","heavy/light","neg","bags","D","Both","The bags are light.","Left",2567,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",69,0,"OVERT","D-Foil","expensive/cheap","neg","watches","Foil","D","The watches are cheap.","Right",4507,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",53,0,"OVERT","Both-Foil","heavy/light","pos","books","Foil","Both","The books are heavy.","Right",3094,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",59,0,"OVERT","Both-Foil","loud/quiet","neg","instruments","Foil","Both","The instruments are quiet.","Right",2142,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",60,0,"OVERT","D-Both","loud/quiet","neg","birds","D","Both","The birds are quiet.","Left",4679,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",43,0,"OVERT","C-Both","loud/quiet","pos","instruments","Both","C","The instruments are loud.","Right",3091,"OVERT-BLUR","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",70,0,"OVERT","Both-Foil","heavy/light","neg","bags","Both","Foil","The bags are light.","Left",2203,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",50,0,"OVERT","C-Foil","expensive/cheap","pos","cars","C","Foil","The cars are expensive.","Left",4387,"OVERT-BLUR","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",58,0,"OVERT","Both-Foil","loud/quiet","neg","birds","Both","Foil","The birds are quiet.","Left",3828,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",64,0,"OVERT","Both-Foil","expensive/cheap","neg","cars","Both","Foil","The cars are cheap.","Left",1999,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",44,0,"OVERT","C-Foil","loud/quiet","pos","birds","C","Foil","The birds are loud.","Right",2652,"OVERT-BLUR","Foil",FALSE,FALSE,FALSE,FALSE,TRUE
"1491158209","8eb379477648fef0cf8459983cd911b3",62,0,"OVERT","D-Foil","loud/quiet","neg","birds","D","Foil","The birds are quiet.","Left",4131,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",49,0,"OVERT","C-Both","expensive/cheap","pos","watches","Both","C","The watches are expensive.","Left",3754,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",42,0,"OVERT","C-Both","loud/quiet","pos","birds","C","Both","The birds are loud.","Right",2806,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",61,0,"OVERT","D-Both","loud/quiet","neg","instruments","Both","D","The instruments are quiet.","Right",3509,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",31,0,"BLUR","Both","expensive/cheap","neg","cars","Both","AP","The cars are cheap.","Left",5183,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",16,0,"BLUR","C","heavy/light","pos","books","AP","C","The books are heavy.","Left",4761,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",23,0,"BLUR","Foil","loud/quiet","neg","birds","Foil","AP","The birds are quiet.","Right",5244,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",7,0,"BLUR","Both","loud/quiet","pos","birds","Both","AP","The birds are loud.","Left",1928,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",12,0,"BLUR","Foil","expensive/cheap","pos","watches","AP","Foil","The watches are expensive.","Left",3096,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",15,0,"BLUR","C","heavy/light","pos","bags","C","AP","The bags are heavy.","Left",3022,"OVERT-BLUR","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",8,0,"BLUR","Both","loud/quiet","pos","instruments","AP","Both","The instruments are loud.","Right",2300,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",26,0,"BLUR","Both","loud/quiet","neg","instruments","AP","Both","The instruments are quiet.","Right",1763,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",4,0,"BLUR","C","loud/quiet","pos","instruments","AP","C","The instruments are loud.","Left",2736,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",25,0,"BLUR","Both","loud/quiet","neg","birds","Both","AP","The birds are quiet.","Left",1835,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",5,0,"BLUR","Foil","loud/quiet","pos","birds","Foil","AP","The birds are loud.","Right",1636,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",19,0,"BLUR","Both","heavy/light","pos","bags","Both","AP","The bags are heavy.","Left",3737,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",29,0,"BLUR","Foil","expensive/cheap","neg","cars","Foil","AP","The cars are cheap.","Right",2444,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",21,0,"BLUR","D","loud/quiet","neg","birds","D","AP","The birds are quiet.","Left",2320,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",35,0,"BLUR","Foil","heavy/light","neg","bags","Foil","AP","The bags are light.","Right",2187,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",3,0,"BLUR","C","loud/quiet","pos","birds","C","AP","The birds are loud.","Right",5119,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",24,0,"BLUR","Foil","loud/quiet","neg","instruments","AP","Foil","The instruments are quiet.","Left",2028,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",17,0,"BLUR","Foil","heavy/light","pos","bags","Foil","AP","The bags are heavy.","Right",2302,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",37,0,"BLUR","Both","heavy/light","neg","bags","Both","AP","The bags are light.","Left",1802,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",11,0,"BLUR","Foil","expensive/cheap","pos","cars","Foil","AP","The cars are expensive.","Right",2751,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",18,0,"BLUR","Foil","heavy/light","pos","books","AP","Foil","The books are heavy.","Left",1959,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",38,0,"BLUR","Both","heavy/light","neg","books","AP","Both","The books are light.","Right",1358,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",20,0,"BLUR","Both","heavy/light","pos","books","AP","Both","The books are heavy.","Right",1999,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",28,0,"BLUR","D","expensive/cheap","neg","watches","AP","D","The watches are cheap.","Left",2363,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",6,0,"BLUR","Foil","loud/quiet","pos","instruments","AP","Foil","The instruments are loud.","Left",2464,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",30,0,"BLUR","Foil","expensive/cheap","neg","watches","AP","Foil","The watches are cheap.","Left",2736,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",27,0,"BLUR","D","expensive/cheap","neg","cars","D","AP","The cars are cheap.","Left",2120,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",9,0,"BLUR","C","expensive/cheap","pos","cars","C","AP","The cars are expensive.","Right",4049,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",32,0,"BLUR","Both","expensive/cheap","neg","watches","AP","Both","The watches are cheap.","Right",1998,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",33,0,"BLUR","D","heavy/light","neg","bags","D","AP","The bags are light.","Left",2314,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",10,0,"BLUR","C","expensive/cheap","pos","watches","AP","C","The watches are expensive.","Right",2137,"OVERT-BLUR","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",14,0,"BLUR","Both","expensive/cheap","pos","watches","AP","Both","The watches are expensive.","Right",1370,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",22,0,"BLUR","D","loud/quiet","neg","instruments","AP","D","The instruments are quiet.","Right",2724,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",36,0,"BLUR","Foil","heavy/light","neg","books","AP","Foil","The books are light.","Left",2098,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",34,0,"BLUR","D","heavy/light","neg","books","AP","D","The books are light.","Right",2718,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158209","8eb379477648fef0cf8459983cd911b3",13,0,"BLUR","Both","expensive/cheap","pos","cars","Both","AP","The cars are expensive.","Left",2799,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",2,0,"OVERT",NA,NA,NA,NA,NA,NA,"The bags are heavy.","Left",3836,"OVERT-BLUR",NA,NA,NA,NA,NA,NA
"1491158253","433029047c44fc6ec66892162719a6b4",68,0,"OVERT","D-Foil","expensive/cheap","neg","cars","D","Foil","The cars are cheap.","Left",6383,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",40,0,"OVERT","Both-Foil","loud/quiet","pos","birds","Both","Foil","The birds are loud.","Left",5650,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",50,0,"OVERT","C-Foil","expensive/cheap","pos","cars","C","Foil","The cars are expensive.","Left",4122,"OVERT-BLUR","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",60,0,"OVERT","D-Both","loud/quiet","neg","birds","D","Both","The birds are quiet.","Left",5952,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",62,0,"OVERT","D-Foil","loud/quiet","neg","birds","D","Foil","The birds are quiet.","Left",2519,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",45,0,"OVERT","C-Foil","loud/quiet","pos","instruments","Foil","C","The instruments are loud.","Right",5384,"OVERT-BLUR","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",73,0,"OVERT","D-Both","heavy/light","neg","books","Both","D","The books are light.","Right",3025,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",53,0,"OVERT","Both-Foil","heavy/light","pos","books","Foil","Both","The books are heavy.","Right",2260,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",58,0,"OVERT","Both-Foil","loud/quiet","neg","birds","Both","Foil","The birds are quiet.","Left",2431,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",43,0,"OVERT","C-Both","loud/quiet","pos","instruments","Both","C","The instruments are loud.","Left",5036,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",72,0,"OVERT","D-Both","heavy/light","neg","bags","D","Both","The bags are light.","Left",3901,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",41,0,"OVERT","Both-Foil","loud/quiet","pos","instruments","Foil","Both","The instruments are loud.","Right",2385,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",67,0,"OVERT","D-Both","expensive/cheap","neg","watches","Both","D","The watches are cheap.","Right",3635,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",66,0,"OVERT","D-Both","expensive/cheap","neg","cars","D","Both","The cars are cheap.","Left",2589,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",61,0,"OVERT","D-Both","loud/quiet","neg","instruments","Both","D","The instruments are quiet.","Right",2460,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",65,0,"OVERT","Both-Foil","expensive/cheap","neg","watches","Foil","Both","The watches are cheap.","Right",3287,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",75,0,"OVERT","D-Foil","heavy/light","neg","books","Foil","D","The books are light.","Right",3787,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",52,0,"OVERT","Both-Foil","heavy/light","pos","bags","Both","Foil","The bags are heavy.","Left",3053,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",49,0,"OVERT","C-Both","expensive/cheap","pos","watches","Both","C","The watches are expensive.","Left",2820,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",59,0,"OVERT","Both-Foil","loud/quiet","neg","instruments","Foil","Both","The instruments are quiet.","Right",2003,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",63,0,"OVERT","D-Foil","loud/quiet","neg","instruments","Foil","D","The instruments are quiet.","Right",3517,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",69,0,"OVERT","D-Foil","expensive/cheap","neg","watches","Foil","D","The watches are cheap.","Right",3365,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",54,0,"OVERT","C-Both","heavy/light","pos","bags","C","Both","The bags are heavy.","Right",3977,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",48,0,"OVERT","C-Both","expensive/cheap","pos","cars","C","Both","The cars are expensive.","Right",1713,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",47,0,"OVERT","Both-Foil","expensive/cheap","pos","watches","Foil","Both","The watches are expensive.","Right",2415,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",64,0,"OVERT","Both-Foil","expensive/cheap","neg","cars","Both","Foil","The cars are cheap.","Left",5441,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",70,0,"OVERT","Both-Foil","heavy/light","neg","bags","Both","Foil","The bags are light.","Left",2159,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",71,0,"OVERT","Both-Foil","heavy/light","neg","books","Foil","Both","The books are light.","Right",2709,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",57,0,"OVERT","C-Foil","heavy/light","pos","books","Foil","C","The books are heavy.","Right",4624,"OVERT-BLUR","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",44,0,"OVERT","C-Foil","loud/quiet","pos","birds","C","Foil","The birds are loud.","Left",2662,"OVERT-BLUR","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",56,0,"OVERT","C-Foil","heavy/light","pos","bags","C","Foil","The bags are heavy.","Left",3324,"OVERT-BLUR","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",55,0,"OVERT","C-Both","heavy/light","pos","books","Both","C","The books are heavy.","Left",2833,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",46,0,"OVERT","Both-Foil","expensive/cheap","pos","cars","Both","Foil","The cars are expensive.","Left",2743,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",51,0,"OVERT","C-Foil","expensive/cheap","pos","watches","Foil","C","The watches are expensive.","Right",5895,"OVERT-BLUR","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",74,0,"OVERT","D-Foil","heavy/light","neg","bags","D","Foil","The bags are light.","Left",3753,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",42,0,"OVERT","C-Both","loud/quiet","pos","birds","C","Both","The birds are loud.","Right",3390,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",3,0,"BLUR","C","loud/quiet","pos","birds","C","AP","The birds are loud.","Right",7056,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",15,0,"BLUR","C","heavy/light","pos","bags","C","AP","The bags are heavy.","Right",2544,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",6,0,"BLUR","Foil","loud/quiet","pos","instruments","AP","Foil","The instruments are loud.","Left",3425,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",33,0,"BLUR","D","heavy/light","neg","bags","D","AP","The bags are light.","Left",2731,"OVERT-BLUR","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",35,0,"BLUR","Foil","heavy/light","neg","bags","Foil","AP","The bags are light.","Right",2827,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",25,0,"BLUR","Both","loud/quiet","neg","birds","Both","AP","The birds are quiet.","Left",1831,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",32,0,"BLUR","Both","expensive/cheap","neg","watches","AP","Both","The watches are cheap.","Right",2393,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",23,0,"BLUR","Foil","loud/quiet","neg","birds","Foil","AP","The birds are quiet.","Right",3216,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",9,0,"BLUR","C","expensive/cheap","pos","cars","C","AP","The cars are expensive.","Right",2821,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",7,0,"BLUR","Both","loud/quiet","pos","birds","Both","AP","The birds are loud.","Right",3396,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",20,0,"BLUR","Both","heavy/light","pos","books","AP","Both","The books are heavy.","Right",6253,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",36,0,"BLUR","Foil","heavy/light","neg","books","AP","Foil","The books are light.","Left",2073,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",13,0,"BLUR","Both","expensive/cheap","pos","cars","Both","AP","The cars are expensive.","Left",2300,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",16,0,"BLUR","C","heavy/light","pos","books","AP","C","The books are heavy.","Right",3629,"OVERT-BLUR","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",26,0,"BLUR","Both","loud/quiet","neg","instruments","AP","Both","The instruments are quiet.","Left",3448,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",5,0,"BLUR","Foil","loud/quiet","pos","birds","Foil","AP","The birds are loud.","Right",2759,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",19,0,"BLUR","Both","heavy/light","pos","bags","Both","AP","The bags are heavy.","Left",2362,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",37,0,"BLUR","Both","heavy/light","neg","bags","Both","AP","The bags are light.","Left",3981,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",4,0,"BLUR","C","loud/quiet","pos","instruments","AP","C","The instruments are loud.","Right",5582,"OVERT-BLUR","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",27,0,"BLUR","D","expensive/cheap","neg","cars","D","AP","The cars are cheap.","Right",2888,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",10,0,"BLUR","C","expensive/cheap","pos","watches","AP","C","The watches are expensive.","Left",2759,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",11,0,"BLUR","Foil","expensive/cheap","pos","cars","Foil","AP","The cars are expensive.","Right",2857,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",12,0,"BLUR","Foil","expensive/cheap","pos","watches","AP","Foil","The watches are expensive.","Left",3772,"OVERT-BLUR","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158253","433029047c44fc6ec66892162719a6b4",8,0,"BLUR","Both","loud/quiet","pos","instruments","AP","Both","The instruments are loud.","Right",2392,"OVERT-BLUR","Both",TRUE,FALSE,FALSE,FALSE,FALSE
